TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency,workflowRunId,workflowStepId
2026-08-08 18:55:05,1786215305007,klever-content-automation.vercel.app/new-article,GET,_rsc=s3bLdkiSme9v6Kup,304,szhzv-1786215305007-4299739d463f,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/new-article.segments/new-article/__PAGE__.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,232,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:55:05,1786215305007,klever-content-automation.vercel.app/tasks,GET,_rsc=747WumL2m6hCOYGt,304,hprbp-1786215305007-c2d4c7ae80d0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/tasks.segments/tasks/__PAGE__.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,4,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:55:05,1786215305006,klever-content-automation.vercel.app/settings,GET,_rsc=P6r55Rb2Und8fdyh,304,cv5j4-1786215305006-e65c5f836cc1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/settings.segments/_tree.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,18,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:55:04,1786215304975,klever-content-automation.vercel.app/,GET,_rsc=P6r55Rb2Und8fdyh,304,cv5j4-1786215304975-17206a52694d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/index.segments/_tree.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,30,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:55:04,1786215304973,klever-content-automation.vercel.app/new-article,GET,_rsc=P6r55Rb2Und8fdyh,304,szhzv-1786215304973-7e35746bb528,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/new-article.segments/_tree.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,7,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:55:04,1786215304973,klever-content-automation.vercel.app/websites,GET,_rsc=P6r55Rb2Und8fdyh,304,nvzhv-1786215304973-1baaa90af2b2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/websites.segments/_tree.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,6,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:55:04,1786215304973,klever-content-automation.vercel.app/tasks,GET,_rsc=P6r55Rb2Und8fdyh,304,7c2jb-1786215304973-30b0dbdc5224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/tasks.segments/_tree.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,4,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:55:04,1786215304943,klever-content-automation.vercel.app/api/tasks,GET,filter=all&sort=newest,200,jglbv-1786215304943-e422d1509669,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/tasks,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,1216,iad1,277,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBN3TG82QXFT44MJ8TY5EA,qBgqxeyWq9zh,1,,
2026-08-08 18:55:04,1786215304943,klever-content-automation.vercel.app/api/auth/session,GET,nxtPnextauth=session,200,89n4h-1786215304943-ea43d18964f2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/auth/[...nextauth],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,10,iad1,225,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBN3THSYQTVX7QY7FAWKCT,dGATb20YRw3L,1,,
2026-08-08 18:55:04,1786215304678,klever-content-automation.vercel.app/api/auth/session,GET,nxtPnextauth=session,200,jglbv-1786215304678-a922f52ce52a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/auth/[...nextauth],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,8,iad1,225,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBN3K0B2BVSS5K5YZPVHFF,dGATb20YRw3L,1,,
2026-08-08 18:55:04,1786215304599,klever-content-automation.vercel.app/tasks,GET,,304,mlj2t-1786215304599-95dd034e7153,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/tasks,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,5,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:55:04,1786215304555,klever-content-automation.vercel.app/tasks,GET,_rsc=ppnSGUVeBhrLxG-G,200,jglbv-1786215304555-abf81c6cb608,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/tasks,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,4,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:55:03,1786215303555,klever-content-automation.vercel.app/api/auth/session,GET,nxtPnextauth=session,200,b9vgv-1786215303555-8271bcd65312,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/auth/[...nextauth],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,8,iad1,225,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBN2F7VV7CSY4QWEX8YT4H,dGATb20YRw3L,1,,
2026-08-08 18:55:03,1786215303297,klever-content-automation.vercel.app/api/auth/session,GET,nxtPnextauth=session,200,jglbv-1786215303297-4ce5425b9742,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/auth/[...nextauth],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,10,iad1,225,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBN27EHFF8KMQ75Y1BJGG0,dGATb20YRw3L,1,,
2026-08-08 18:55:02,1786215302424,klever-content-automation.vercel.app/api/auth/session,GET,nxtPnextauth=session,200,jglbv-1786215302424-aaaa95bb60ce,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/auth/[...nextauth],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,6,iad1,224,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBN136G4WKHRDQKQ09PRSW,dGATb20YRw3L,2,,
2026-08-08 18:55:02,1786215302181,klever-content-automation.vercel.app/settings,GET,_rsc=9TNjscLP5eV3SBcU,200,89n4h-1786215302181-2a9a3dc50a0b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/settings.segments/_tree.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,5,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:55:02,1786215302149,klever-content-automation.vercel.app/new-article,GET,_rsc=9TNjscLP5eV3SBcU,200,28fvt-1786215302149-6880d97d3469,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/new-article.segments/_tree.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,120,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:55:02,1786215302145,klever-content-automation.vercel.app/tasks,GET,_rsc=9TNjscLP5eV3SBcU,200,szhzv-1786215302145-9a9091ec31c6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/tasks.segments/_tree.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,229,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:55:02,1786215302145,klever-content-automation.vercel.app/websites,GET,_rsc=9TNjscLP5eV3SBcU,200,89n4h-1786215302145-371ea6b6585f,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/websites.segments/_tree.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,9,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:55:02,1786215302144,klever-content-automation.vercel.app/,GET,_rsc=9TNjscLP5eV3SBcU,200,mlj2t-1786215302144-ee3e6b8fa411,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,HIT,static,/index.segments/_tree.segment,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,4,bom1,,,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,,,,,
2026-08-08 18:55:02,1786215302142,klever-content-automation.vercel.app/api/websites,GET,,200,7c2jb-1786215302142-f6f48fb0ee49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/websites,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,755,iad1,225,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBN136G4WKHRDQKQ09PRSW,dGATb20YRw3L,2,,
2026-08-08 18:55:02,1786215302139,klever-content-automation.vercel.app/api/auth/session,GET,nxtPnextauth=session,200,jglbv-1786215302139-5b2f140aadf2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/auth/[...nextauth],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,11,iad1,278,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBN13C7KB7PYGQ3JC8GVFA,qBgqxeyWq9zh,1,,
2026-08-08 18:55:01,1786215301865,klever-content-automation.vercel.app/api/auth/session,GET,nxtPnextauth=session,200,mlj2t-1786215301865-372994589cfd,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/auth/[...nextauth],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,10,iad1,224,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBN0TMEJXPYZ3BSANT050Z,dGATb20YRw3L,1,,
2026-08-08 18:54:50,1786215290608,klever-content-automation.vercel.app/api/websites,GET,,200,mlj2t-1786215290608-0c9ec1d35afc,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/websites,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,766,iad1,223,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBMNTNRY9PWVM7CV77BBE3,dGATb20YRw3L,1,,
2026-08-08 18:54:48,1786215288287,klever-content-automation.vercel.app/api/tasks,GET,filter=all&sort=newest,200,hprbp-1786215288287-04011cce2595,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/tasks,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,1211,iad1,223,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBMKJB2MBN1HPTF9PJP5NG,dGATb20YRw3L,1,,
2026-08-08 18:54:47,1786215287076,klever-content-automation.vercel.app/api/auth/session,GET,nxtPnextauth=session,200,tkqk4-1786215287076-1cc4bc6bac51,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/auth/[...nextauth],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,10,iad1,222,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBMJCFBBNKT62GKJJ5QNM2,dGATb20YRw3L,1,,
2026-08-08 18:54:28,1786215268196,klever-content-automation.vercel.app/api/tasks/2,GET,nxtPid=2,200,tkqk4-1786215268196-43a1c3a4b6c2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/tasks/[id],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,2863,iad1,222,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBKZYAG8CFY15XMXS0H5P3,dGATb20YRw3L,1,,
2026-08-08 18:54:24,1786215264934,klever-content-automation.vercel.app/api/tasks/2/cancel,POST,nxtPid=2,200,tkqk4-1786215264934-4183893d27ff,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/tasks/[id]/cancel,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,3025,iad1,220,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBKWREBAXKJHNQNVDJZTAN,dGATb20YRw3L,1,,
2026-08-08 18:54:21,1786215261923,klever-content-automation.vercel.app/api/auth/session,GET,nxtPnextauth=session,200,99hfz-1786215261923-f263ba453675,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/auth/[...nextauth],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,12,iad1,220,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBKSTBHBW1MJVBDDZT6WAT,dGATb20YRw3L,1,,
2026-08-08 18:54:17,1786215257872,klever-content-automation.vercel.app/api/tasks/2,GET,nxtPid=2,200,zjbqj-1786215257872-9142948ec860,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/tasks/[id],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,2721,iad1,219,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBKNVVE61XJVV151WFSAA1,dGATb20YRw3L,1,,
2026-08-08 18:54:17,1786215257592,klever-content-automation.vercel.app/tasks/2,GET,_rsc=P_ZEfFIQnmDCypPl&nxtPid=2,200,69lw9-1786215257592-20d84c5ac7f4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/tasks/[id].rsc,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,15,iad1,207,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBKNK0ZZ878A7HRJWE58K6,nk5eJiNRbsLW,1,,
2026-08-08 18:54:13,1786215253558,klever-content-automation.vercel.app/api/tasks,GET,filter=all&sort=newest,200,86448-1786215253558-1f2d92e4b26f,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/tasks,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,1762,iad1,223,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBKHMZCWQEBJGRDY1MHV1A,dGATb20YRw3L,1,,
2026-08-08 18:54:01,1786215241453,klever-content-automation.vercel.app/api/auth/session,GET,nxtPnextauth=session,200,69lw9-1786215241453-75db5ffe87a6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/auth/[...nextauth],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,28,iad1,218,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBK5TEGPB93QAG76HES4GV,dGATb20YRw3L,1,,
2026-08-08 18:53:58,1786215238222,klever-content-automation.vercel.app/api/tasks/2,GET,nxtPid=2,200,69lw9-1786215238222-3e3fbe2b4709,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/tasks/[id],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,2763,iad1,215,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBK2NGX89Q68TZEVQBQWSV,dGATb20YRw3L,1,,
2026-08-08 18:53:53,1786215233701,klever-content-automation.vercel.app/api/tasks/2/action,POST,nxtPid=2,200,d45v7-1786215233701-1a4ef5e5f7f7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/tasks/[id]/action,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,2270,iad1,278,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBJY8ACY6E7WJSX40S1K89,qBgqxeyWq9zh,1,,
2026-08-08 18:53:53,1786215233700,klever-content-automation.vercel.app/api/tasks/2,GET,nxtPid=2,200,69lw9-1786215233700-c17abb104dc3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/tasks/[id],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,4127,iad1,214,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBJY89YY1R2WP31FYNX5FK,dGATb20YRw3L,1,,
2026-08-08 18:53:49,1786215229851,klever-content-automation.vercel.app/api/tasks/2/images/queue,GET,nxtPid=2,200,d45v7-1786215229851-ce7313801829,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/tasks/[id]/images/queue,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,2766,iad1,277,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBJT58FGHYY477N9Q42739,qBgqxeyWq9zh,2,,
2026-08-08 18:53:49,1786215229348,klever-content-automation.vercel.app/api/tasks/2/action,POST,nxtPid=2,200,4925b-1786215229348-1ba7bc2f4e95,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/tasks/[id]/action,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,3777,iad1,277,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBJT58FGHYY477N9Q42739,qBgqxeyWq9zh,2,,
2026-08-08 18:53:45,1786215225717,klever-content-automation.vercel.app/api/tasks/2,GET,nxtPid=2,200,6wqpc-1786215225717-745234fc888d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/tasks/[id],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,2869,iad1,277,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBJPEX20VR8C0ECK1W2QG7,qBgqxeyWq9zh,1,,
2026-08-08 18:53:40,1786215220591,klever-content-automation.vercel.app/api/tasks/2/action,POST,nxtPid=2,200,zjbqj-1786215220591-65aad9963143,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/tasks/[id]/action,klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,3949,iad1,283,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBJHEQN5FTNSE0YVE2SGT8,qBgqxeyWq9zh,1,,
2026-08-08 18:53:34,1786215214135,klever-content-automation.vercel.app/api/auth/session,GET,nxtPnextauth=session,200,86448-1786215214135-b91cbcb54478,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",,production,,MISS,function,/api/auth/[...nextauth],klever-content-automation.vercel.app,klever-content-automation-jpo9t3h2d-gulshanmehtos-projects.vercel.app,dpl_EbcDUZDWktoNEjoPHwV2AzMk4PAd,28,iad1,283,2048,,prj_NGG61SI7xTL4y9GKGTHZLqmQVEUg,,,01KZHBJB50MA76626HGKVG5AVJ,qBgqxeyWq9zh,1,,
